instances,totargs,totedges,density,totlayers,totsccs,totntsccs,avgntsize,maxsccsize,totoddcycles,isbipartite,maxwidth,t_c,nt_c,mx,mx2,mx3,mx4,px
2017/T/3/afinput_exp_cycles_indvary2_step1_batch_yyy03.tgf,639,395445,0.968466,3,16,1,624,624,389504,0,1,0,2.17226,2.17226,2.00987,1.00246,1.03123,2.00493
2017/T/3/afinput_exp_cycles_indvary2_step1_batch_yyy04.tgf,691,456389,0.955827,3,18,1,674,674,434909,0,1,0,2.60992,2.60992,2.06931,1.01718,1.15884,2.03436
2017/T/3/afinput_exp_cycles_indvary2_step1_batch_yyy10.tgf,691,449360,0.941105,3,23,1,669,669,437265,0,1,0,2.62129,2.62129,2.0679,1.01683,1.1463,2.03367
2017/T/3/aircoach_20130716_1324.gml.50.tgf,66,113,0.0259412,6,27,11,4.54545,12,1,0,4,0.000000002,129.041,129.041,108.771,16.4068,18.0502,200408
2017/T/3/anaheim-resort-transportation_20151217_1213.gml.50.tgf,81,171,0.0260631,4,20,11,6.54545,48,0,1,5,5.00E-10,276.54,276.54,245.604,20.28,23.1209,8839.06
2017/T/3/BA_100_40_5.tgf,101,141,0.0138222,7,60,17,3.41176,20,0,1,7,0.000000003,195.781,195.781,165.796,23.011,25.2798,415509
2017/T/3/BA_100_70_3.tgf,101,170,0.016665,4,31,4,18.5,44,0,1,3,0.000000001,203.746,203.746,183.797,14.5864,16.6885,285.855
2017/T/3/BA_120_40_2.tgf,121,169,0.0115429,5,72,15,4.26667,22,0,1,7,7.50E-09,159.646,159.646,135.246,22.5314,24.3123,115196
2017/T/3/BA_120_60_2.tgf,121,193,0.0131822,5,48,10,8.3,57,0,1,4,5.00E-10,259.178,259.178,233.988,21.4103,25.0424,56307.8
2017/T/3/BA_140_30_3.tgf,141,183,0.00920477,6,98,24,2.79167,9,0,1,7,9.50E-09,202.814,202.814,170.705,30.755,33.2605,4099360
2017/T/3/BA_180_30_4.tgf,181,235,0.00717316,5,126,17,4.23529,29,0,1,6,7.50E-09,156.086,156.086,134.173,24.6016,27.6043,247120
2017/T/3/BA_180_30_5.tgf,181,235,0.00717316,8,126,22,3.5,17,0,1,7,1.05E-08,297.17,297.17,249.07,30.2293,32.7751,265061000
2017/T/3/BA_60_90_4.tgf,61,115,0.0309057,3,6,4,14.75,44,0,1,3,0,172.148,172.148,155.367,13.4277,14.1618,83.3868
2017/T/3/BA_80_60_5.tgf,81,129,0.0196616,5,32,10,5.9,28,0,1,5,0,131.62,131.62,114.523,17.1525,18.8569,27680.4
2017/T/3/BA_80_70_2.tgf,81,136,0.0207285,5,25,8,8,34,0,1,3,0,140.474,140.474,122.86,16.1779,17.993,13236.4
2017/T/3/BA_80_70_5.tgf,81,136,0.0207285,5,25,7,9,22,0,1,4,5.00E-10,159.212,159.212,137.62,15.207,16.4028,13032
2017/T/3/bw2.pfile-3-04.pddl.2.cnf.tgf,958,1960,0.00213563,49,745,74,3.87838,24,173,0,6,0,3474.85,3474.85,3091.73,94.6645,116.71,5.80E+56
2017/T/3/bw2.pfile-3-06.pddl.2.cnf.tgf,825,1680,0.00246832,53,717,58,2.86207,39,12,0,8,0,2120.1,2120.1,1883.82,70.1006,82.8366,4.35E+47
2017/T/3/bw2.pfile-3-07.pddl.2.cnf.tgf,160,284,0.0110937,17,121,27,2.44444,14,0,1,4,0,427.562,427.562,370.446,31.8501,36.3823,7.92E+13
2017/T/3/bw3.pfile-3-03.pddl.2.cnf.tgf,490,946,0.00394002,35,379,37,4,40,112,0,4,0,1601.06,1601.06,1431.69,49.7246,60.4332,8.32E+26
2017/T/3/el-dorado-transit_20151217_1024.gml.20.tgf,139,270,0.0139744,6,63,15,6.06667,36,2,0,7,0.000000013,210.392,210.392,181.499,24.1292,28.4306,377385
2017/T/3/empresa-publica-de-transportes-e-circulao_20141104_0243.gml.20.tgf,930,2577,0.00297954,9,331,181,4.30939,535,0,1,64,1.15E-08,6727520,6727520,6449240,1320.93,3075.66,9.90E+16
2017/T/3/ER_300_50_6.tgf,301,22629,0.249765,1,1,1,301,301,14132,0,1,0,33394.6,33394.6,8283.83,91.0156,91.0156,91.0156
2017/T/3/ER_300_60_10.tgf,301,27115,0.299279,1,1,1,301,301,15787,0,1,0,23542.5,23542.5,4567.06,67.58,67.58,67.58
2017/T/3/ER_300_60_2.tgf,301,26920,0.297127,1,1,1,301,301,15450,0,1,0,23909,23909,4686.81,68.4603,68.4603,68.4603
2017/T/3/ER_300_60_3.tgf,301,26962,0.297591,1,1,1,301,301,15301,0,1,0,23829.6,23829.6,4660.76,68.2697,68.2697,68.2697
2017/T/3/ER_300_60_9.tgf,301,27071,0.298794,1,1,1,301,301,15185,0,1,0,23624.8,23624.8,4593.81,67.7777,67.7777,67.7777
2017/T/3/ER_400_60_7.tgf,401,47932,0.298083,1,1,1,401,401,28616,0,1,0,112303,112303,17031.1,130.503,130.503,130.503
2017/T/3/ER_400_70_1.tgf,401,56027,0.348424,1,1,1,401,401,30638,0,1,0,73436.7,73436.7,8467.91,92.0212,92.0212,92.0212
2017/T/3/ER_400_70_3.tgf,401,56135,0.349096,1,1,1,401,401,32378,0,1,0,73013.7,73013.7,8389.33,91.5933,91.5933,91.5933
2017/T/3/ER_400_70_8.tgf,401,56241,0.349755,1,1,1,401,401,30085,0,1,0,72600.8,72600.8,8312.92,91.1752,91.1752,91.1752
2017/T/3/ER_500_80_10.tgf,501,100333,0.399731,1,1,1,501,501,53182,0,1,0,166101,166101,11081.2,105.267,105.267,105.267
2017/T/3/ER_500_80_8.tgf,501,100222,0.399289,1,1,1,501,501,51635,0,1,0,166838,166838,11157.5,105.629,105.629,105.629
2017/T/3/ferry2.pfile-L2-C1-03.pddl.1.cnf.tgf,123,211,0.0139467,19,96,27,2,2,0,1,4,0,428.777,428.777,374.429,30.2928,34.498,2.09E+13
2017/T/3/ferry2.pfile-L2-C1-04.pddl.5.cnf.tgf,213,361,0.00795698,3,12,2,101.5,201,45,0,2,0,12891.8,12891.8,12386.6,112.551,131.883,426.522
2017/T/3/ferry2.pfile-L2-C1-09.pddl.5.cnf.tgf,213,361,0.00795698,3,12,2,101.5,201,45,0,2,0,12891.8,12891.8,12386.6,112.551,131.883,426.522
2017/T/3/ferry2.pfile-L2-C4-010.pddl.1.cnf.tgf,251,424,0.00673005,23,206,45,2,2,0,1,6,0,907.204,907.204,802.226,51.0302,57.4967,1.73E+18
2017/T/3/ferry2.pfile-L2-C4-05.pddl.1.cnf.tgf,251,424,0.00673005,23,206,45,2,2,0,1,6,0,907.204,907.204,802.226,51.0302,57.4967,1.73E+18
2017/T/3/ferry2.pfile-L3-C1-01.pddl.1.cnf.tgf,164,287,0.0106707,25,131,33,2,2,0,1,4,0,695.433,695.433,604.561,37.9957,42.1642,1.16E+18
2017/T/3/ferry2.pfile-L3-C1-09.pddl.1.cnf.tgf,164,287,0.0106707,25,131,33,2,2,0,1,4,0,695.433,695.433,604.561,37.9957,42.1642,1.16E+18
2017/T/3/ferry2.pfile-L3-C4-010.pddl.2.cnf.tgf,1454,2916,0.0013793,53,1136,73,5.35616,67,54,0,5,0,12068.1,12068.1,11188.3,111.896,146.633,2.37E+50
2017/T/3/fresno-county-rural-transit-agency_20151216_1934.gml.50.tgf,77,128,0.0215888,5,35,16,3.625,8,1,0,8,5.00E-10,145.269,145.269,120.542,21.9852,23.8411,67844.2
2017/T/3/grd_10745_1_4.tgf,10745,578373,0.00500951,3,770,1,9976,9976,250533,0,1,1.90E-06,17.8067,17.8067,17.7094,2.97569,9.08E+14,5.95137
2017/T/3/grd_11564_1_6.tgf,11564,670510,0.00501405,3,713,1,10852,10852,299415,0,1,1.57E-06,55.0925,55.0925,54.6354,5.22664,3.99E+15,10.4533
2017/T/3/grd_6279_4_6.tgf,6279,790439,0.0200488,3,337,1,5943,5943,383156,0,1,0.000001359,2,2,2,1,2.35E+11,2
2017/T/3/grd_6318_2_5.tgf,6318,399860,0.0100173,3,399,1,5920,5920,177208,0,1,0.000000962,6.60411,6.60411,6.56467,1.81172,2.92E+11,3.62344
2017/T/3/grd_8034_1_2.tgf,8034,323193,0.00500724,3,571,1,7464,7464,151551,0,1,6.87E-07,1463.73,1463.73,1439.69,26.8299,8.68E+12,53.6599
2017/T/3/grd_8374_2_6.tgf,8374,701228,0.00999985,3,468,1,7907,7907,325385,0,1,1.11E-06,5.30416,5.30416,5.27828,1.62454,1.78E+13,3.24909
2017/T/3/irvine-shuttle_20091229_1547.gml.80.tgf,43,79,0.0427258,5,13,9,4.33333,8,0,1,4,0,109.268,109.268,89.258,13.7153,14.3483,6289.15
2017/T/3/long-island-railroad_20090825_0512.gml.20.tgf,123,305,0.02016,4,44,9,9.77778,66,83,0,5,1.15E-08,271.828,271.828,239.76,20.3415,25.4629,1209.24
2017/T/3/massachusetts_nrta_2014-12-03.gml.20.tgf,130,185,0.0109467,7,93,21,2.7619,6,0,1,8,0.000000027,219.009,219.009,186.389,26.1356,29.0578,1806930
2017/T/3/massachusetts_srta_2014-11-13.gml.50.tgf,96,193,0.0209418,6,29,9,8.44444,38,27,0,3,5.50E-09,214.875,214.875,185.169,19.2429,20.728,234218
2017/T/3/metro-bilbao_20110407_1059.gml.80.tgf,39,72,0.0473373,4,5,5,7.8,16,0,1,2,0,78.593,78.593,65.3426,10.166,10.6733,595.611
2017/T/3/scc_1144_50_5_11.tgf,1144,233861,0.178692,3,3,3,381.333,404,33505,0,1,0,38792.2,38792.2,2385.84,30.183,88.1515,169.098
2017/T/3/scc_1221_40_5_24.tgf,1221,128738,0.0863526,3,5,5,244.2,277,76484,0,2,0,35297.1,35297.1,4977.84,60.1897,130.192,686.276
2017/T/3/scc_1440_60_5_22.tgf,1440,261893,0.126299,2,5,5,288,295,25256,0,3,0,7195.3,7195.3,461.534,24.4122,52.2685,128.473
2017/T/3/scc_5366_40_5_2.tgf,5366,502972,0.017468,17,40,40,134.15,157,26384,0,4,0,42151.6,42151.6,10139.2,83.9596,446.055,2.52E+21
2017/T/3/scc_5406_70_10_5.tgf,5406,871561,0.0298226,19,46,46,117.522,151,411160,0,5,0,5204.44,5204.44,1161.45,54.4684,142.316,9.44E+23
2017/T/3/scc_5789_30_10_1.tgf,5789,690692,0.02061,19,50,50,115.78,138,15246,0,4,0,26254,26254,9918.85,85.4869,683.556,7.46E+25
2017/T/3/scc_6188_30_15_2.tgf,6188,1113813,0.0290879,24,50,50,123.76,150,334551,0,4,0,32812.6,32812.6,11596.8,78.2234,744.18,6.64E+31
2017/T/3/scc_6219_30_20_1.tgf,6219,1327513,0.034324,23,44,44,141.341,173,231269,0,4,0,71935.4,71935.4,24385.7,104.278,794.757,1.23E+29
2017/T/3/scc_647_60_15_6.tgf,647,251137,0.599932,1,1,1,647,647,130860,0,1,0,69688.2,69688.2,1157.02,34.0151,34.0151,34.0151
2017/T/3/scc_6807_30_5_5.tgf,6807,632205,0.0136441,17,48,48,141.812,159,46602,0,6,0,89981.9,89981.9,28959.6,134.498,865.781,3.04E+22
2017/T/3/scc_829_60_15_12.tgf,829,412240,0.599848,1,1,1,829,829,214682,0,1,0,303924,303924,2939.44,54.2166,54.2166,54.2166
2017/T/3/sembuster_1200.tgf,1200,161200,0.111944,401,800,800,1.5,2,2,0,2,0,211929,211929,194273,875.771,911.082,-1
2017/T/3/sembuster_600.tgf,600,40600,0.112778,201,400,400,1.5,2,5,0,2,0,53314.2,53314.2,48852.4,437.93,455.541,-1
2017/T/3/sembuster_900.tgf,900,90900,0.112222,301,600,600,1.5,2,2,0,2,0,119459,119459,109492,656.851,683.311,-1
2017/T/3/stb_340_455.tgf,340,3550,0.0307093,2,10,1,331,331,2006,0,1,0.000000005,49364.1,49364.1,41573.4,203.895,448.772,203.895
2017/T/3/stb_377_152.tgf,377,3399,0.0239149,3,16,1,362,362,1754,0,1,1.85E-08,104791,104791,91549.3,213.95,620.844,427.9
2017/T/3/stb_379_470.tgf,379,3568,0.0248397,2,17,1,363,363,1817,0,1,0.000000028,54329.2,54329.2,47125.3,217.084,621.374,217.084
2017/T/3/stb_388_75.tgf,388,5023,0.0333657,4,28,2,181,357,2231,0,1,2.25E-08,1581.42,1581.42,1385.42,38.4706,554.462,147.063
2017/T/3/stb_403_157.tgf,403,3822,0.0235332,2,31,1,373,373,1824,0,1,5.95E-08,9016.73,9016.73,8049.64,89.7198,683.83,89.7198
2017/T/3/stb_437_87.tgf,437,3562,0.0186522,2,25,1,413,413,1634,0,1,4.45E-08,49484.9,49484.9,44542,211.05,998.981,211.05
2017/T/3/stb_471_389.tgf,471,5097,0.0229759,2,33,1,439,439,2678,0,1,0.000000053,10805.5,10805.5,9650.01,98.2344,1194.82,98.2344
2017/T/3/stb_496_268.tgf,496,5773,0.023466,4,22,2,238,458,3211,0,1,0.000000009,4384.31,4384.31,3951.93,64.3254,1389.7,285.637
2017/T/3/stb_499_147.tgf,499,3601,0.0144618,3,29,1,471,471,1515,0,1,2.95E-08,442015,442015,402867,448.813,1650.09,897.626
2017/T/3/stb_596_207.tgf,596,3780,0.0106414,3,25,1,572,572,1520,0,1,0.000000027,3810940,3810940,3521790,1326.99,3635.93,2653.97
2017/T/3/stb_638_431.tgf,638,3915,0.00961812,3,31,1,608,608,1628,0,1,3.45E-08,6536690,6536690,6065660,1741.5,4725.31,3483
2017/T/3/WS_200_28_90_50.tgf,200,2800,0.07,1,1,1,200,200,1379,0,1,0,12749.8,12749.8,9103.38,95.4116,95.4116,95.4116
2017/T/3/WS_300_16_70_70.tgf,300,2400,0.0266667,1,1,1,300,300,1187,0,1,0,139317,139317,118837,344.728,344.728,344.728
2017/T/3/WS_300_16_90_70.tgf,300,2400,0.0266667,1,1,1,300,300,1197,0,1,0,139317,139317,118837,344.728,344.728,344.728
2017/T/3/WS_300_24_50_10.tgf,300,3600,0.04,1,1,1,300,300,1824,0,1,0,128425,128425,101259,318.212,318.212,318.212
2017/T/3/WS_300_24_50_30.tgf,300,3600,0.04,1,1,1,300,300,1887,0,1,0,128425,128425,101259,318.212,318.212,318.212
2017/T/3/WS_300_24_50_50.tgf,300,3600,0.04,1,1,1,300,300,1903,0,1,0,128425,128425,101259,318.212,318.212,318.212
2017/T/3/WS_400_16_50_70.tgf,400,3200,0.02,1,1,1,400,400,1470,0,1,0,912200,912200,794672,891.444,891.444,891.444
2017/T/3/WS_400_32_30_50.tgf,400,6400,0.04,1,1,1,400,400,3971,0,1,0,792427,792427,602249,776.047,776.047,776.047
2017/T/3/WS_400_32_30_70.tgf,400,6400,0.04,1,1,1,400,400,3551,0,1,0,792427,792427,602249,776.047,776.047,776.047
2017/T/3/WS_500_24_30_50.tgf,500,6000,0.024,1,1,1,500,500,3004,0,1,0,4466530,4466530,3712660,1926.83,1926.83,1926.83
2017/T/3/yamhill-or-us.gml.20.tgf,157,241,0.00977727,9,89,17,5,47,0,1,5,0.00000003,401.437,401.437,357.37,26.6229,31.0528,59262700
2017/T/1/admbuster_1000.tgf,1000,1498,0.001498,1,1000,0,0,1,0,1,1,0.000125,0,0.000125,0.000125,0.000125,0.000125,1.00012
2017/T/1/admbuster_2000.tgf,2000,2998,0.0007495,1,2000,0,0,1,0,1,1,0.0005,0,0.0005,0.0005,0.0005,0.0005,1.0005
2017/T/1/admbuster_4000.tgf,4000,5998,0.000374875,1,4000,0,0,1,0,1,1,0.002,0,0.002,0.002,0.002,0.002,1.002
2017/T/1/admbuster_6000.tgf,6000,8998,0.000249944,1,6000,0,0,1,0,1,1,0.0045,0,0.0045,0.0045,0.0045,0.0045,1.0045
2017/T/1/afinput_exp_acyclic_indvary1_step3_batch_yyy03.tgf,79,4114,0.659189,3,11,1,69,69,2812,0,1,0,7.59402,7.59402,3.55164,1.3326,1.70459,2.6652
2017/T/1/afinput_exp_acyclic_indvary1_step3_batch_yyy10.tgf,46,797,0.376654,3,15,1,32,32,401,0,1,0,5.03272,5.03272,3.46455,1.31616,2.00368,2.63232
2017/T/1/afinput_exp_acyclic_indvary1_step5_batch_yyy10.tgf,39,270,0.177515,3,26,1,14,14,145,0,1,0,3.15697,3.15697,2.70134,1.16218,1.75483,2.32437
2017/T/1/afinput_exp_acyclic_indvary3_step7_batch_yyy05.tgf,15,5,0.0222222,1,15,0,0,1,0,1,1,0.000000003,0,0.000000003,0.000000003,0.000000003,0.000000003,1
2017/T/1/afinput_exp_acyclic_indvary3_step8_batch_yyy09.tgf,15,2,0.00888889,1,15,0,0,1,0,1,1,0.000000001,0,0.000000001,0.000000001,0.000000001,0.000000001,1
2017/T/1/BA_100_10_3.tgf,101,111,0.0108813,5,90,10,2.1,3,0,1,4,1.05E-08,45.1968,45.1968,39.5139,11.7259,12.8952,5311.85
2017/T/1/BA_100_10_5.tgf,101,111,0.0108813,4,90,5,3.2,7,0,1,4,2.65E-08,32.4075,32.4075,27.2975,6.77902,7.22743,39.8847
2017/T/1/BA_20_60_3.tgf,21,33,0.0748299,4,8,4,4.25,11,0,1,4,0,32.02,32.02,27.1799,6.06393,6.4434,53.4352
2017/T/1/BA_40_50_2.tgf,41,61,0.0362879,3,20,4,6.25,14,0,1,4,0.000000003,23.8601,23.8601,20.3991,6.84012,7.56488,22.3854
2017/T/1/BA_80_30_3.tgf,81,105,0.0160037,8,56,14,2.78571,5,0,1,5,0.000000005,151.527,151.527,125.851,18.2603,19.3055,1231000
2017/T/1/black-ball-ferry-line_20140528_1927.gml.50.tgf,2,2,0.5,1,1,1,2,2,0,1,1,0,2,2,1.63253,1.2777,1.2777,1.2777
2017/T/1/caravan-airport-transportation_20151216_1604.gml.20.tgf,19,26,0.0720222,4,13,3,3,4,0,1,2,4.50E-09,18.97,18.97,15.2983,3.95023,4.12568,54.2341
2017/T/1/cascadespoint-or-us.gml.20.tgf,7,9,0.183673,2,4,1,4,4,2,0,2,5.00E-10,5.98412,5.98412,4.75683,1.54221,1.54221,3.08442
2017/T/1/douglas-borough-council_20140531_0935.gml.80.tgf,2,2,0.5,1,1,1,2,2,0,1,1,0,2,2,1.63253,1.2777,1.2777,1.2777
2017/T/1/ER_100_30_5.tgf,101,1502,0.14724,1,1,1,101,101,953,0,1,0,621.907,621.907,380.072,19.4954,19.4954,19.4954
2017/T/1/ER_100_30_8.tgf,101,1541,0.151064,1,1,1,101,101,835,0,1,0,612.994,612.994,370.083,19.2375,19.2375,19.2375
2017/T/1/ER_100_40_3.tgf,101,2044,0.200373,1,1,1,101,101,1335,0,1,0,507.333,507.333,262.497,16.2018,16.2018,16.2018
2017/T/1/ER_100_90_6.tgf,101,4560,0.447015,1,1,1,101,101,2258,0,1,0,177.711,177.711,47.0927,6.86241,6.86241,6.86241
2017/T/1/ER_200_80_1.tgf,201,16150,0.399743,1,1,1,201,201,8985,0,1,0,2025.64,2025.64,364.587,19.0942,19.0942,19.0942
2017/T/1/ferry2.pfile-L2-C3-01.pddl.2.cnf.tgf,418,775,0.00443557,38,315,47,3.19149,36,0,1,6,0,1595.96,1595.96,1437.22,57.4947,69.415,4.01E+39
2017/T/1/ferry2.pfile-L2-C4-06.pddl.2.cnf.tgf,533,1004,0.0035341,42,408,48,3.60417,79,50,0,6,0,3347.93,3347.93,3097.43,63.6356,80.3862,1.50E+45
2017/T/1/ferry2.pfile-L2-C4-07.pddl.2.cnf.tgf,533,1004,0.0035341,42,408,48,3.60417,79,50,0,6,0,3347.93,3347.93,3097.43,63.6356,80.3862,1.50E+45
2017/T/1/ferry2.pfile-L3-C1-04.pddl.2.cnf.tgf,273,507,0.00680272,29,207,31,3.12903,37,51,0,4,0,920.848,920.848,816.834,38.3806,45.8142,1.75E+24
2017/T/1/ferry2.pfile-L3-C2-07.pddl.2.cnf.tgf,694,1358,0.00281956,41,537,53,3.96226,40,0,1,5,0,2418.84,2418.84,2166.13,69.1342,85.8805,7.62E+35
2017/T/1/grd_1222_5_4.tgf,1222,37401,0.0250461,3,416,1,807,807,9135,0,1,3.51E-06,2,2,2,1,14724.2,2
2017/T/1/grd_156_3_6.tgf,156,409,0.0168064,5,140,3,6.33333,10,0,1,2,1.75E-07,13.3486,13.3486,12.3435,3.44426,6.08116,23.1082
2017/T/1/grd_1892_1_3.tgf,1892,17773,0.00496499,4,480,3,471.667,1410,5040,0,2,4.60E-07,281.303,281.303,278.094,11.5933,419818,57.5598
2017/T/1/grd_2130_2_7.tgf,2130,45337,0.00999295,3,475,1,1656,1656,14314,0,1,0.000001185,2,2,2,1,1156960,2
2017/T/1/highdesertpoint-or-us.gml.20.tgf,6,6,0.166667,2,5,1,2,2,0,1,1,0.000000001,1.63253,1.63253,1.41421,1.18921,1.2777,1.18921
2017/T/1/scc_1161_60_20_1.tgf,1161,58581,0.0434603,17,40,40,29.025,44,15621,0,5,0,694.313,694.313,521.434,41.9621,84.2587,9.74E+19
2017/T/1/scc_636_60_5_9.tgf,636,10020,0.0247716,14,34,34,18.7059,27,1897,0,4,0,765.236,765.236,482.165,39.8747,62.2322,3.11E+16
2017/T/1/scc_673_60_15_10.tgf,673,21377,0.0471972,10,25,25,26.92,39,8696,0,3,0,349.97,349.97,220.365,27.8383,50.8102,42073900000
2017/T/1/scc_708_60_20_10.tgf,708,21916,0.0437215,11,39,39,18.1538,30,1257,0,5,0,511.616,511.616,353.359,42.4298,70.8596,3.88E+13
2017/T/1/scc_733_70_20_10.tgf,733,67753,0.126102,6,9,9,81.4444,110,2347,0,2,0,201.457,201.457,61.7371,10.5079,22.9635,14445.5
2017/T/1/sembuster_150.tgf,150,2650,0.117778,51,100,100,1.5,2,962,0,2,0,3456.84,3456.84,3159.97,109.549,113.885,9.36E+82
2017/T/1/sembuster_60.tgf,60,460,0.127778,21,40,40,1.5,2,145,0,2,0,593.198,593.198,539.854,43.8726,45.5541,1.91E+26
2017/T/1/stb_127_253.tgf,127,829,0.0513981,2,20,1,108,108,311,0,1,1.45E-08,59.9189,59.9189,53.1617,7.29121,29.7906,7.29121
2017/T/1/stb_192_170.tgf,192,1773,0.0480957,2,31,1,162,162,725,0,1,0.00000006,27.1499,27.1499,24.7704,4.97699,64.6804,4.97699
2017/T/1/stb_218_401.tgf,218,2833,0.059612,2,20,1,199,199,1372,0,1,1.65E-08,109.231,109.231,93.6989,9.67982,96.999,9.67982
2017/T/1/stb_280_229.tgf,280,1213,0.0154719,5,54,2,114,226,364,0,1,0.00000003,3395.16,3395.16,3190.64,41.0952,169.223,379.652
2017/T/1/stb_380_35.tgf,380,964,0.0066759,5,161,2,110.5,217,0,1,1,0.000000104,10471.9,10471.9,10075.1,71.9616,159.103,567.693
2017/T/1/WS_100_12_30_10.tgf,100,600,0.06,1,1,1,100,100,259,0,1,0,829.076,829.076,675.588,25.9921,25.9921,25.9921
2017/T/1/WS_100_24_70_70.tgf,100,1200,0.12,1,1,1,100,100,661,0,1,0,666.671,666.671,445.722,21.1121,21.1121,21.1121
2017/T/1/WS_300_24_10_30.tgf,300,3600,0.04,1,1,1,300,300,1826,0,1,0,128425,128425,101259,318.212,318.212,318.212
2017/T/1/WS_400_24_10_50.tgf,400,4800,0.03,1,1,1,400,400,2512,0,1,0,850361,850361,691802,831.746,831.746,831.746
2017/T/1/WS_500_16_10_10.tgf,500,4000,0.016,1,1,1,500,500,2034,0,1,0,4755190,4755190,4202770,2050.07,2050.07,2050.07
2017/T/4/admbuster_1000000.tgf,1000000,1499998,0.000420452,1,1000000,0,0,1,-1,0,1,125,0,125,125,125,125,126
2017/T/4/admbuster_2000000.tgf,2000000,2999998,0.00216536,1,2000000,0,0,1,-1,0,1,500,0,500,500,500,500,501
2017/T/4/admbuster_200000.tgf,200000,299998,0.000222998,1,200000,0,0,1,-1,0,1,5,0,5,5,5,5,6
2017/T/4/admbuster_500000.tgf,500000,749998,0.000840902,1,500000,0,0,1,-1,0,1,31.25,0,31.25,31.25,31.25,31.25,32.25
2017/T/4/afinput_exp_acyclic_depvary_step5_batch_yyy09.tgf,1167,1320947,0.969937,3,15,1,1153,1153,1311353,0,1,0,2.80617,2.80617,2.07955,1.01969,1.16892,2.03939
2017/T/4/afinput_exp_acyclic_depvary_step7_batch_yyy08.tgf,1009,969854,0.95263,3,23,1,987,987,957695,0,1,0,3.3814,3.3814,2.14123,1.0347,1.20179,2.06941
2017/T/4/afinput_exp_acyclic_depvary_step8_batch_yyy09.tgf,971,893586,0.947759,3,31,1,941,941,880521,0,1,0,2.47958,2.47958,2.05103,1.01268,1.15725,2.02535
2017/T/4/afinput_exp_acyclic_indvary1_step2_batch_yyy07.tgf,1028,1039471,0.983617,3,10,1,1019,1019,1034766,0,1,0,2.72727,2.72727,2.0468,1.01163,1.06346,2.02326
2017/T/4/afinput_exp_acyclic_indvary2_step2_batch_yyy02.tgf,1449,2057657,0.980023,3,9,1,1441,1441,2050166,0,1,0,2.88917,2.88917,2.08308,1.02056,1.17477,2.04112
2017/T/4/afinput_exp_acyclic_indvary2_step2_batch_yyy07.tgf,1223,1448126,0.968174,3,14,1,1210,1210,1343194,0,1,0,3.50232,3.50232,2.1568,1.03846,1.24458,2.07692
2017/T/4/afinput_exp_acyclic_indvary2_step2_batch_yyy09.tgf,1056,1082664,0.970881,3,8,1,1049,1049,1075765,0,1,0,3.76001,3.76001,2.19033,1.0465,1.26208,2.093
2017/T/4/afinput_exp_cycles_depvary_step4_batch_yyy07.tgf,1129,1252049,0.982276,3,11,1,1119,1119,1248289,0,1,0,2.72438,2.72438,2.05376,1.01335,1.08913,2.0267
